Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,HAS_INVALID_NAME
e8ffd460-0685-7966-5e43-d24315e2f40c,2000-05-09,,999-77-3291,S99969464,X8974911X,Ms.,Joya,Hagenes,,,,black,nonhispanic,F,Shelburne Falls  Massachusetts  US,235 Mueller Club,Boston,Massachusetts,Suffolk County,02163,42.3369327454346,-71.1196244899667,555142.87,64730.31,False
39b4eaac-6d32-3610-6cdf-20196fd708cb,2005-04-13,,999-85-7342,S99974594,UNKNOWN,,Noriko,Herman,,,,hawaiian,nonhispanic,F,Fall River  Massachusetts  US,1024 Russel Divide Suite 36,Kingston,Massachusetts,Plymouth County,02364,41.9884338362255,-70.7828636803089,320508.42,8292.78,False
68444584-c6e0-8d53-923e-ce79ba7c1911,2011-09-03,,999-21-5083,UNKNOWN,UNKNOWN,,Timmy,Pfannerstill,,,,white,nonhispanic,M,Amherst  Massachusetts  US,426 Kuvalis Ville Apt 24,Amherst,Massachusetts,Hampshire County,,42.3180337811519,-72.5487183582376,253391.99,206.22,False
8de0c26b-923d-7d3a-3315-9a800f7e46ec,1955-02-02,,999-58-6684,S99930358,X22130468X,Mr.,Johnathan,Reichert,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,251 Bartoletti Center Unit 97,Yarmouth,Massachusetts,Barnstable County,,41.6652985184499,-70.1992797693393,1648829.2075,22627.6725,False
246fb368-8991-dc93-f6a5-eca807e7dbde,1990-10-28,,999-60-9817,S99914273,X80400694X,Ms.,Eleni,Hilpert,JD,,S,white,nonhispanic,F,Amesbury  Massachusetts  US,1051 Weimann Flat Apt 41,Halifax,Massachusetts,Plymouth County,,42.0015967253258,-70.8811988722922,667527.895,256041.245,False
51c7ff6a-33e3-3e1b-d3ad-0035c8227dfa,2002-04-11,,999-16-9961,S99921624,UNKNOWN,Ms.,Georgiann,Heaney,,,,white,nonhispanic,F,Springfield  Massachusetts  US,967 Hintz Drive,Amherst,Massachusetts,Hampshire County,,42.367762881972,-72.4733007276173,40978.56,0.0,False
e31d10b1-1cfa-e761-c21d-b7fd630f55c3,1997-11-10,,999-24-2475,S99970079,X14053905X,Mr.,Curt,Schmidt,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,345 Leuschke Meadow Apt 95,South Amherst,Massachusetts,Hampshire County,,42.3374712468038,-72.4878659874919,571963.0475,1122.3825,False
7adfe946-37fc-cb42-d68b-04175f767196,1996-06-09,,999-29-3995,S99913674,X79541431X,Ms.,Ilona,Graham,,,,white,nonhispanic,F,Brookline  Massachusetts  US,927 Marvin Branch Suite 8,Seekonk,Massachusetts,Bristol County,,41.878436190822,-71.3365774450061,1349054.46,0.0,False
509f9a77-2a22-f98b-c539-9a44057efb51,1965-02-08,,999-33-4533,S99987300,X21807127X,Mrs.,Loretta,Bosco,,Gutkowski940,M,white,nonhispanic,F,Weymouth  Massachusetts  US,291 Vandervort Ferry,Mashpee,Massachusetts,Barnstable County,,41.6459346142469,-70.4578410635981,2191373.303,307339.627,False
23436e20-0eca-9c61-472c-6f03ec5bef26,1988-07-19,,999-42-1387,S99975273,X45028560X,Mr.,Chris,Gislason,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,355 Kilback Boulevard,Mansfield,Massachusetts,Bristol County,,41.9927593623465,-71.1857337149296,1639312.715,2620.665,False
591d3cc1-8a81-1962-faef-d96b874870b2,2002-05-08,,999-18-9966,S99955477,UNKNOWN,Ms.,Kaitlyn,Heathcote,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,911 Morissette Approach,Northampton,Massachusetts,Hampshire County,01062,42.3518825579038,-72.6229314068339,1264689.4025,3557.9775,False
0ee91088-5b0d-8cdb-ef22-357b12a26b25,1986-02-11,,999-10-4048,S99940521,X54924853X,Mrs.,Lavera,Reilly,JD,Padberg411,M,white,nonhispanic,F,Andover  Massachusetts  US,223 Grant Walk Apt 33,Salem,Massachusetts,Essex County,,42.4690699405744,-70.9542657743973,1260989.7425,315647.2875,False
75fbfb0d-f51b-d3b3-c1a4-9357e412b447,1979-02-28,,999-49-8372,S99966060,X60114134X,Mr.,Israel,Oberbrunner,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,797 D'Amore Ferry Unit 98,Hingham,Massachusetts,Plymouth County,,42.1939197683606,-70.8406645108987,1107528.44,487.35,False
81466d70-5714-130a-24dc-b7fa2e2bc15c,2018-02-09,,999-40-6522,UNKNOWN,UNKNOWN,,Hershel,Gutmann,,,,white,nonhispanic,M,Somerville  Massachusetts  US,995 Aufderhar Stravenue,Swansea,Massachusetts,Bristol County,,41.7895129773645,-71.2461010451194,100847.16,0.0,False
89464607-f8af-06a3-fe2f-227495c12550,1975-12-22,,999-65-1096,S99960571,X71071785X,Mrs.,Jayme,Abernathy,,Thompson596,M,white,nonhispanic,F,Plainville  Massachusetts  US,861 McCullough Center,Haverhill,Massachusetts,Essex County,01830,42.7673205528667,-71.0928540889344,2283431.508,383402.772,False
23cec4fc-145d-f75d-dc70-2a52c97bd9c3,1951-12-12,,999-27-7101,S99937334,X49057630X,Mr.,Deandre,Harris,,,S,white,nonhispanic,M,Bourne  Massachusetts  US,444 O'Keefe Brook Unit 83,Westford,Massachusetts,Middlesex County,,42.5984021663695,-71.453187627666,1819590.304,9605.376,False
54d3fa3e-b79e-8123-4dfa-b4d9b0e735de,2004-10-13,,999-69-2604,S99928333,UNKNOWN,,Marylin,Sipes,,,,white,nonhispanic,F,Rockland  Massachusetts  US,1021 Hoppe Way,Easton,Massachusetts,Bristol County,,42.0881935539099,-71.1027491042791,420842.0625,3069.6375,False
27050e3a-dba0-61b9-3041-373c323e16a4,2004-02-20,,999-55-3329,S99966055,UNKNOWN,,Jenifer,Abshire,,,,white,nonhispanic,F,Norwood  Massachusetts  US,783 Yundt Burg,Attleboro,Massachusetts,Bristol County,02703,41.9285882569333,-71.3686626287086,448059.63,487.05,False
c28b00a3-54c0-21ba-4ed7-de871f1b157f,2021-09-05,,999-95-2667,UNKNOWN,UNKNOWN,,Nathanial,Beatty,,,,white,nonhispanic,M,Hingham  Massachusetts  US,422 Kassulke Grove Suite 3,Smith Mills,Massachusetts,Bristol County,,41.6183833632728,-71.0111715303489,825.992,1443.848,False
ff0e4d0e-6181-e36e-d817-64dbcaecb5d0,1994-08-12,2008-04-04,999-12-9188,UNKNOWN,UNKNOWN,,Domingo,Bashirian,,,,white,nonhispanic,M,Ware  Massachusetts  US,799 Labadie Orchard Apt 88,Barnstable,Massachusetts,Barnstable County,02655,41.6500104875146,-70.3071550150567,420643.4825,215.8575,False
b03985e9-38d0-4564-1b52-4a8651cecdd5,1964-07-12,,999-51-5571,S99980439,X71674000X,Mrs.,Sasha,Renner,,Williamson769,M,white,nonhispanic,F,Lawrence  Massachusetts  US,593 Rowe Rest,Worcester,Massachusetts,Worcester County,01602,42.2584063348913,-71.763476374964,1945077.166,248556.064,False
69280d14-c5eb-897b-59ce-e4432cd9509a,2008-09-22,,999-80-4942,UNKNOWN,UNKNOWN,,Suzan,Franecki,,,,white,nonhispanic,F,Lynn  Massachusetts  US,584 Runte Ville,Southborough,Massachusetts,Worcester County,,42.2654453442511,-71.5715025654431,367249.8875,4545.1425,False
0631ad5a-2c27-b7bf-f2eb-e2deec82692a,2007-09-28,,999-41-2854,UNKNOWN,UNKNOWN,,Sharleen,Cronin,,,,white,nonhispanic,F,Buckland  Massachusetts  US,897 Volkman Trafficway,Westport,Massachusetts,Bristol County,,41.6141397534102,-71.1043895486924,44758.061,28083.159,False
ae687024-df69-5d7f-cfa7-2333b6b72279,1999-06-04,2012-09-28,999-95-4236,UNKNOWN,UNKNOWN,,Katie,Feest,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,370 Lueilwitz Mission Apt 8,Shrewsbury,Massachusetts,Worcester County,,42.2781231566891,-71.678299239673,321808.91,0.0,False
c0b0f482-c7b7-c9dd-9f8d-66f8dc6b4f4d,1967-01-30,,999-48-3138,S99944001,X1413282X,Mr.,Young,Orn,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,629 Von Rue Unit 15,Boston,Massachusetts,Suffolk County,02110,42.3394595625843,-71.1081448541525,938387.004,153263.196,False
a812494f-ce21-de00-8983-87d93077c751,2017-06-12,,999-42-3424,UNKNOWN,UNKNOWN,,Richie,Flatley,,,,white,nonhispanic,M,Southampton  Massachusetts  US,386 Howe Union Unit 51,Fall River,Massachusetts,Bristol County,,41.6059189117132,-71.11332131032,70811.98,34.3499999999999,False
80534c6c-b12d-caa5-42de-b179fd7f9695,1994-08-12,,999-72-1186,S99951045,X58371316X,Mr.,Anthony,Wehner,,,M,white,nonhispanic,M,Boston  Massachusetts  US,711 Walter Parade,Barnstable,Massachusetts,Barnstable County,02635,41.6664689144629,-70.4566327614229,671635.59,825.78,False
b1b0fe43-a0f7-3ea6-67f8-0b5a3afd5a8e,2020-02-02,,999-38-1447,UNKNOWN,UNKNOWN,,Hassan,Wyman,,,,white,nonhispanic,M,Douglas  Massachusetts  US,606 Ferry Quay Unit 80,Chicopee,Massachusetts,Hampden County,01022,42.1763819745767,-72.6070784335702,48098.28,282.3,False
303c8bd7-a047-5e7c-6dd3-1d6e7f04d439,1999-06-04,,999-68-4052,S99942622,X39843761X,Ms.,Almeta,Marvin,,,,white,nonhispanic,F,Rowley  Massachusetts  US,879 Leffler Lane,Shrewsbury,Massachusetts,Worcester County,,42.2384034650616,-71.7480975454029,533833.1,165183.7,False
db2b8604-f8ea-0b47-1b95-2cf9d553a104,1994-11-22,,999-37-4234,S99994143,X69924762X,Ms.,Evita,Hessel,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,232 Bosco Route,Ayer,Massachusetts,Middlesex County,01432,42.5821022031673,-71.6173286356524,662050.68,0.0,False
403f6042-df1e-7ef4-d24d-1ad3042b1c1c,2007-08-02,,999-69-1977,UNKNOWN,UNKNOWN,,Tona,O'Keefe,,,,white,nonhispanic,F,St Petersburg  St Petersburg  RU,162 Mills Terrace,Fall River,Massachusetts,Bristol County,02790,41.6523097828375,-71.1357570861337,372773.4925,2251.8075,False
e266fa7d-d981-ef94-45e7-3d253425c3f9,1999-11-27,,999-59-1291,S99933685,X75462143X,Mr.,Yong,Rodriguez,,,,white,nonhispanic,M,Hopkinton  Massachusetts  US,1032 Champlin Annex Unit 46,Boston,Massachusetts,Suffolk County,02151,42.3127427517195,-71.0916918088027,485337.96,964.11,False
1a4f3136-4eae-dc5d-f68d-046b7a2e11ea,1977-12-20,,999-93-7085,S99995964,X59518478X,Mrs.,Sherilyn,O'Keefe,JD,Funk324,M,white,nonhispanic,F,Salem  Massachusetts  US,897 Heller Divide Suite 7,Boston,Massachusetts,Suffolk County,02152,42.3599761917562,-70.966535473284,1411929.5075,70930.8225,False
87bd827a-41ca-256f-6e86-2d5e9623f805,2007-10-21,,999-11-5111,UNKNOWN,UNKNOWN,,Marlen,Batz,,,,white,nonhispanic,F,Palmer  Massachusetts  US,241 Muller Plaza,Boston,Massachusetts,Suffolk County,02134,42.3772617117132,-71.0091276128542,409941.16,37530.24,False
a9a2c4dd-a0c9-97d4-8983-c4dbe2a76ca2,1951-10-06,,999-54-3421,S99921924,X42581650X,Mr.,Cesar,Strosin,,,M,white,nonhispanic,M,Dennis  Massachusetts  US,348 Howe Arcade Apt 48,Dighton,Massachusetts,Bristol County,,41.7965002357175,-71.1788537507327,96444.6559999999,3785.784,False
82e25b95-7bfc-a54f-f242-1e7156c27d74,1973-01-05,,999-75-5152,S99991048,X88055709X,Mrs.,Marlen,Kulas,,Mante251,M,white,nonhispanic,F,Millville  Massachusetts  US,598 Donnelly Camp Unit 65,Chelmsford,Massachusetts,Middlesex County,,42.5624244146178,-71.3644089100313,1568232.8825,277690.4575,False
78da7c78-d491-32b2-7ea2-aebb2517d27e,1952-10-09,2021-01-20,999-63-8022,S99984799,X11773365X,Mrs.,Maud,Balistreri,,Torphy630,M,white,nonhispanic,F,Amherst  Massachusetts  US,1037 Stroman Fork,Somerset,Massachusetts,Bristol County,,41.7400611791952,-71.2173967578078,2097132.207,249625.603,False
fbee8d6b-5acf-370c-7edd-af0d84f5288c,2000-10-10,,999-67-9966,S99935035,X30514325X,Ms.,Synthia,Davis,,,,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,114 Crona Mission Apt 98,Revere,Massachusetts,Suffolk County,02151,42.4468277735099,-70.9969441999577,203853.33,53.0699999999998,False
86dbfa87-dc1c-e529-f39b-4910e4deb3fb,1965-11-08,,999-89-4912,S99930941,X5382549X,Mrs.,Katlyn,Hyatt,,Sipes176,M,white,nonhispanic,F,Amherst  Massachusetts  US,410 Rippin Mill Unit 1,Boston,Massachusetts,Suffolk County,02135,42.2492996235249,-71.0825602252854,2215111.029,640214.231,False
d477c46c-6e56-e32f-0c28-7356caab1e8b,1993-12-25,,999-79-6169,S99937105,X75776518X,Mr.,Leif,Abbott,,,M,white,nonhispanic,M,Newton  Massachusetts  US,830 Will Bridge Unit 94,Plymouth,Massachusetts,Plymouth County,02360,41.8940284784889,-70.6027991822821,1416702.7725,20.1374999999999,False
873049ed-d86d-74b2-84c4-cbc49b4384d0,1993-03-21,,999-13-1668,S99962444,X84073310X,Mrs.,Lean,Barrows,,Raynor401,M,black,nonhispanic,F,New Bedford  Massachusetts  US,211 Wolff Quay,Brockton,Massachusetts,Plymouth County,02301,42.0530500165564,-71.063426057111,950328.2205,21883.7995,False
65d5c7e2-c5b3-6f0d-9ca3-17b8bca2db28,1975-09-16,,999-73-3174,S99916183,X84001202X,Mr.,Donnell,Kshlerin,,,M,white,nonhispanic,M,Norfolk  Massachusetts  US,893 Armstrong Ramp,Northwest Harwich,Massachusetts,Barnstable County,,41.6744679888197,-70.0678461696102,1195796.555,2300.925,False
fc8e4748-86f4-1d49-af95-4c7e48678ca7,1961-07-21,,999-99-9803,S99965116,X5802982X,Mr.,Jeffery,Brakus,,,M,white,nonhispanic,M,Berkley  Massachusetts  US,565 Heidenreich Ramp Unit 58,West Dennis,Massachusetts,Barnstable County,02670,41.6517632478777,-70.1941953760419,2623445.945,13738.005,False
c99968ac-6782-9ae2-aab2-98277ae5a8e8,1977-10-13,,999-42-1829,S99960746,X72837100X,Mrs.,Kayleen,Spencer,,Medhurst46,M,white,nonhispanic,F,Amherst  Massachusetts  US,457 Hane Wall Unit 86,Framingham,Massachusetts,Middlesex County,01701,42.297859506397,-71.4498860263412,1727007.1475,115445.3325,False
0f444cf3-eb58-6f42-c740-a6ab70cec7ee,1955-02-23,,999-67-7876,S99931188,X52874749X,Mrs.,Genny,Rath,,Hickle134,M,asian,nonhispanic,F,Hanoi  Hà Đông  VN,333 Lockman Well Apt 5,Billerica,Massachusetts,Middlesex County,,42.5533034214201,-71.2249244901484,2466566.7015,184146.4085,False
e4c43a21-11b3-d96d-ede9-0c71e8cb1574,2021-03-07,,999-62-1034,UNKNOWN,UNKNOWN,,Buddy,Gislason,,,,white,nonhispanic,M,Winthrop  Massachusetts  US,115 Jakubowski Branch Suite 60,Worcester,Massachusetts,Worcester County,01603,42.2857773932175,-71.7220300458134,21710.04,0.0,False
ef5697a6-2bd3-d1c3-67ea-0f7892f4e76f,1986-07-19,,999-70-7522,S99976329,X46981126X,Mrs.,Dorotea,Botello,,Jiménez568,M,white,hispanic,F,Portsmouth  Saint John Parish  DM,959 Kuvalis Bypass Unit 8,Worcester,Massachusetts,Worcester County,01604,42.2340179430006,-71.8538122900312,974282.2335,499851.9765,False
5fe0db77-0fe4-4472-ce22-b6e860ec103a,2010-09-18,,999-23-5318,UNKNOWN,UNKNOWN,,Louis,Wintheiser,,,,white,nonhispanic,F,Salem  Massachusetts  US,266 Hermiston Forge,Brockton,Massachusetts,Plymouth County,,42.0911072123456,-70.9880990130206,342231.6125,12082.3875,False
d00d8a67-a23f-6fda-d97d-2a6391685500,2015-02-11,,999-22-9448,UNKNOWN,UNKNOWN,,Andera,Lindgren,,,,white,nonhispanic,F,Sturbridge  Massachusetts  US,643 Corwin Row,Westford,Massachusetts,Middlesex County,,42.5471075607579,-71.4261351995797,173226.97,56.2199999999999,False
4e64cd82-c0b5-2005-2690-240374ca045c,1952-10-09,,999-86-5158,S99956855,X2926881X,Ms.,Numbers,McClure,,,S,white,nonhispanic,F,Millbury  Massachusetts  US,415 Smith Common Unit 56,Somerset,Massachusetts,Bristol County,02726,41.7337112152729,-71.1156021154992,3315897.4095,204304.3705,False
9c3df38a-d3b7-2198-3898-51f9153d023d,1974-06-18,,999-27-9514,S99929282,X34535135X,Mrs.,Edythe,Morar,,McDermott739,M,white,nonhispanic,F,Berkley  Massachusetts  US,392 Beahan Divide,Watertown,Massachusetts,Middlesex County,,42.339456639736,-71.1803247092773,1671702.105,11815.035,False
b5e092a6-8d10-a0b4-4cf5-66aee144f7ed,2011-10-01,,999-30-8191,UNKNOWN,UNKNOWN,,Sterling,Mitchell,,,,asian,nonhispanic,M,Dennis Port  Massachusetts  US,990 Huel Hollow,Rockland,Massachusetts,Plymouth County,,42.1312935959154,-70.9227428707315,252956.3275,250.8825,False
49e94ea9-a534-15f8-fd74-3c739f2c0eb2,2005-09-29,,999-67-9255,S99976986,UNKNOWN,,Gillian,Langworth,,,,white,hispanic,F,Marblehead  Massachusetts  US,228 Murazik Lock Unit 65,Lawrence,Massachusetts,Essex County,01840,42.6714988307898,-71.1832430154569,894460.57,0.0,False
e4a67e2a-4d8d-70e7-b0fb-83480abf443c,1985-11-06,,999-80-2956,S99911313,X43861469X,Mrs.,Angelo,Conroy,,Koelpin146,M,white,nonhispanic,F,Malden  Massachusetts  US,909 Harber Camp Unit 82,Attleboro,Massachusetts,Bristol County,02861,41.905158748673,-71.3350544806933,1622196.8725,2606.6175,False
15d242fa-2a82-6921-b247-552b60cfcd4e,1953-05-05,,999-62-8138,S99936185,X78976184X,Mr.,Nelson,Jast,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,631 Daugherty Estate,Peabody,Massachusetts,Essex County,01960,42.5091508176444,-70.9327246964957,1689394.5245,28736.6155,False
c98f8278-af04-a31b-ebee-65d34ae0466f,1984-12-24,,999-58-9605,S99933533,X38590801X,Mr.,Rodrigo,Thompson,,,M,white,nonhispanic,M,Bourne  Massachusetts  US,880 Crooks Ville Unit 15,Westfield,Massachusetts,Hampden County,01086,42.1761276620607,-72.7921874727438,768836.27,0.0,False
c63b5472-3136-5428-0e24-662ff2b5cee5,1979-05-07,,999-40-9065,S99970135,X82171436X,Mrs.,Vania,Mills,,DuBuque211,M,white,nonhispanic,F,Boston  Massachusetts  US,639 Stamm Union Suite 86,Worcester,Massachusetts,Worcester County,01606,42.2642126583947,-71.8579658410387,1870732.1365,66507.1635,False
eac36a6d-a107-216a-9584-ee7837236627,2019-01-24,,999-14-4669,UNKNOWN,UNKNOWN,,Gary,Hoppe,,,,white,nonhispanic,M,Brockton  Massachusetts  US,258 Huel Estate,Shrewsbury,Massachusetts,Worcester County,,42.3346556446782,-71.7278762175757,69192.135,2903.205,False
ff9f14e4-d241-71fe-a501-2199e39aa79a,2003-07-26,,999-44-2460,S99968580,UNKNOWN,Mr.,Andrew,Wilkinson,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,975 Aufderhar Throughway,Cambridge,Massachusetts,Middlesex County,02142,42.4211271011532,-71.1345741566773,446069.5,2422.53,False
a7cfdf56-6a3f-ac5c-3a45-6f223312b36c,1996-01-16,,999-65-8452,S99957564,X9525425X,Mr.,Olen,O'Reilly,,,,white,nonhispanic,M,Medway  Massachusetts  US,902 Brekke Ranch,Worcester,Massachusetts,Worcester County,01602,42.2283138402353,-71.774133735196,676525.6475,5717.6025,False
5b03f610-14e2-e72c-1eb0-3fdcebcbd38d,1937-03-16,2012-10-16,999-76-7194,S99926553,X7071106X,Mrs.,Bettina,Nienow,,Hauck852,M,white,nonhispanic,F,Worcester  Massachusetts  US,125 Pfeffer Dale,Natick,Massachusetts,Middlesex County,,42.2606269791026,-71.300798648634,3152142.055,274811.895,False
41deca00-d1c8-0478-3ff7-a074db2cf397,1958-06-17,,999-27-9022,S99986278,X39397057X,Mr.,Joey,Stoltenberg,,,M,white,nonhispanic,M,Boston  Massachusetts  US,830 Hackett Wynd Suite 52,Pepperell,Massachusetts,Middlesex County,,42.6784549360013,-71.6072375553725,2236501.85,226836.54,False
0ad457cc-32d8-20d1-7f13-d775f7172a0e,1996-07-16,,999-37-7856,S99994579,X55187076X,Mr.,David,Heidenreich,,,,white,nonhispanic,M,East Bridgewater  Massachusetts  US,950 DuBuque Gardens,Attleboro,Massachusetts,Bristol County,02861,41.9101893801826,-71.2909812981078,658465.24,442.2,False
d7bb0340-9894-8bd0-056a-29efc5444fa0,2000-05-04,,999-56-6460,S99963133,X17628109X,Mr.,Heath,King,,,,white,nonhispanic,M,Somerville  Massachusetts  US,1011 Emmerich Frontage road Apt 78,Amherst Center,Massachusetts,Hampshire County,,42.4010565943254,-72.4927422060444,1241770.58,0.0,False
39e6bf34-9ff7-f200-8cd8-7b44ef09b4ed,1995-11-23,,999-67-2090,S99966301,X47914986X,Ms.,Teresita,Little,,,,white,nonhispanic,F,Randolph  Massachusetts  US,563 Emard Frontage road Suite 20,Lynn,Massachusetts,Essex County,01902,42.4857886307374,-70.9624934453057,976792.3,1675.2,False
dae01f0d-6147-47e0-bd58-bb20569a283c,2018-06-11,,999-73-3806,UNKNOWN,UNKNOWN,,Teddy,Batz,,,,white,nonhispanic,M,Waltham  Massachusetts  US,769 Pacocha Center Suite 66,Braintree,Massachusetts,Norfolk County,,42.2445790963623,-70.9578200052624,98729.13,0.0,False
d786f8d0-61de-9b30-54d3-9a8eb517da09,1954-11-15,,999-64-5429,S99930195,X58078397X,Mrs.,Inés,Huerta,,Aragón562,M,black,hispanic,F,Portsmouth  Saint John Parish  DM,558 Grimes Wall,Westport,Massachusetts,Bristol County,,41.5332903490956,-71.0844623376172,1930485.257,491536.793,False
21dde8d5-5497-8bf3-aa32-b79e998e9024,1965-07-18,,999-54-1820,S99974264,X9231130X,Mrs.,Kristen,Gulgowski,,Brown30,M,white,nonhispanic,F,Worcester  Massachusetts  US,268 Swift Crossing Suite 29,Beverly,Massachusetts,Essex County,01915,42.5858689222264,-70.8383700217489,2343026.6915,214971.7985,False
39b9fc41-87ce-92a5-5096-539739bb657c,1954-08-28,,999-44-2498,S99962393,X52165653X,Mrs.,Jenice,O'Conner,,Zulauf375,M,white,nonhispanic,F,Worcester  Massachusetts  US,192 Ebert Knoll,Boston,Massachusetts,Suffolk County,02152,42.3073355237167,-71.1249609630085,1560904.448,963252.082,False
ec56f618-56ed-cf49-78fd-4d561bf7cba3,1941-01-11,,999-63-6253,S99982640,X76810226X,Mrs.,Shonta,Veum,,Hoppe518,M,white,nonhispanic,F,Boston  Massachusetts  US,845 Koepp Orchard Apt 5,Boston,Massachusetts,Suffolk County,02136,42.3156716879965,-70.9972995919804,1530305.1505,93524.0895,False
7fea6a12-aae3-a4d5-4abf-d6b622deaeb1,1987-09-27,,999-38-3842,S99938807,X24503116X,Mr.,Shelby,Quigley,,,M,black,hispanic,M,Weymouth  Massachusetts  US,482 Skiles Dale,Boston,Massachusetts,Suffolk County,02114,42.3514203696288,-71.0519186805565,847749.0925,2737.8675,False
396babc6-6b4f-e29b-40f7-ea119ee57ac4,1980-10-24,,999-16-4687,S99915082,X74390693X,Mr.,Ralph,Herzog,,,M,asian,nonhispanic,M,Randolph  Massachusetts  US,361 Heller Trailer Apt 72,Ashland,Massachusetts,Middlesex County,,42.2174333429263,-71.5149261462745,1014435.1225,2030.6775,False
f7130650-ec26-4a43-fc30-ac3f05cc793d,2005-10-23,,999-61-9411,S99954499,UNKNOWN,,David,Dicki,,,,asian,nonhispanic,F,Salem  Massachusetts  US,953 Bartoletti Center Apt 1,Mashpee,Massachusetts,Barnstable County,,41.6154737016104,-70.4905065498882,51465.8015,25570.2285,False
179d9711-5c0f-958e-4466-2295daac7451,1975-12-24,1991-11-18,999-59-9563,UNKNOWN,UNKNOWN,,Rosendo,Padberg,,,,white,nonhispanic,M,Sandwich  Massachusetts  US,595 Tromp Gateway,Milford,Massachusetts,Worcester County,,42.1463663156118,-71.547380897389,430138.19,2185.65,False
70231807-0c38-db06-806e-a73e94bcd591,1937-03-16,,999-89-4103,S99969821,X3387860X,Mrs.,Susie,Tromp,,Goldner995,M,white,nonhispanic,F,Walpole  Massachusetts  US,671 Haley Corner,Natick,Massachusetts,Middlesex County,,42.2769664421737,-71.3124734396222,1996152.476,50092.604,False
a25e9984-9c96-bcd4-07f9-9f763e077366,1983-05-03,,999-92-6341,S99976966,X58794658X,Mrs.,Kimbra,Bogan,,MacGyver246,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,742 Hills Ranch,Holliston,Massachusetts,Middlesex County,,42.1878494253191,-71.4954932070302,1212416.301,521846.879,False
28db1c55-fe99-d5c8-8fc4-bffda09ab3be,1977-09-15,,999-56-1244,S99965321,X56966869X,Mrs.,Sana,Wolff,,Nitzsche158,M,white,nonhispanic,F,Sutton  Massachusetts  US,114 Borer Club,Brockton,Massachusetts,Plymouth County,02301,42.0378007979013,-71.034075653728,1280072.9465,527316.8135,False
f1b34fb1-f5e8-f45d-109d-99258979e7c6,1973-09-22,,999-66-2688,S99971818,X38776323X,Mr.,Son,Lehner,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,976 Steuber Landing Apt 27,Needham,Massachusetts,Norfolk County,,42.2781013570989,-71.2479927928289,1380077.0025,41347.9875,False
6895f047-ab31-c293-b335-374256e01eb1,2020-02-14,,999-98-3221,UNKNOWN,UNKNOWN,,Alicia,Jakubowski,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,120 Rippin Terrace,Leominster,Massachusetts,Worcester County,01453,42.4910059180292,-71.7530138349342,52125.28,0.0,False
c8ff4993-f646-91ea-f261-c8622dd1500a,1978-11-19,,999-88-3087,S99997226,X74475717X,Ms.,Darcey,Walker,,,S,white,nonhispanic,F,Malden  Massachusetts  US,771 Jerde Viaduct,Brookline,Massachusetts,Norfolk County,02215,42.2784260184172,-71.1633902645087,1593130.696,297654.154,False
1d238968-2939-1734-5e6e-650d3e16454c,1975-12-24,,999-69-7376,S99965335,X14733636X,Mr.,Mason,Hettinger,,,M,white,nonhispanic,M,Holden  Massachusetts  US,823 Bechtelar Dam,Milford,Massachusetts,Worcester County,,42.1143364053757,-71.5665529435863,1146016.03,0.0,False
d3daf8c9-7cb8-995f-b698-f1d59b19a6b0,1965-07-04,,999-41-4798,S99928248,X73557079X,Mrs.,Fredda,Larkin,,Osinski784,M,white,nonhispanic,F,Leominster  Massachusetts  US,503 Runolfsson Crossroad,Dennis,Massachusetts,Barnstable County,02638,41.7355785675154,-70.1774122861397,2526405.25,0.0,False
1f4b009b-80bf-da5f-a2c1-dad8e71e8927,2014-12-05,,999-53-4906,UNKNOWN,UNKNOWN,,Herminia,Hahn,,,,asian,nonhispanic,F,Northbridge  Massachusetts  US,434 Hills Brook,Natick,Massachusetts,Middlesex County,,42.2624579769757,-71.3358502173774,183656.9625,1756.5975,False
f3d95ff6-eeeb-a007-cde5-e69cfeee826f,1993-02-21,,999-44-9249,S99945999,X11524005X,Mrs.,Lanie,Zemlak,,O'Hara248,M,asian,hispanic,F,West Springfield  Massachusetts  US,904 Boyer Station,Boston,Massachusetts,Suffolk County,02125,42.3533215732383,-71.0685121700728,1153646.885,149922.925,False
